-98.794 -101.504 -101.985 -101.809
-99.881 -100.518 -101.095 -100.781
-99.962 -99.862 -99.961 -99.569
-100.379 -101.065 -101.180 -100.927
-98.036 -98.395 -98.253 -97.538
-101.850 -100.426 -100.654 -100.247
-99.230 -100.957 -101.442 -101.165
-100.550 -100.749 -100.803 -100.651
-97.914 -98.799 -98.526 -98.213
-100.003 -101.410 -101.473 -100.813
-101.163 -101.734 -101.717 -101.676
-99.569 -99.997 -100.121 -99.952
-97.984 -99.123 -98.902 -98.849
-100.484 -100.761 -100.419 -100.143
-99.508 -100.205 -100.127 -99.855
-100.594 -101.324 -101.356 -100.834
-101.389 -100.575 -100.742 -100.411
-99.236 -102.662 -102.892 -102.871
-101.728 -100.516 -100.649 -100.352
-99.416 -101.154 -101.228 -100.962
-101.349 -100.331 -100.283 -100.098
-99.692 -100.827 -102.109 -102.123
-98.395 -101.440 -101.644 -101.427
-99.868 -101.253 -101.499 -100.933
-96.227 -97.018 -95.948 -95.800
-98.262 -100.667 -100.754 -100.289
-99.759 -100.856 -100.848 -100.497
-99.315 -100.755 -100.584 -100.299
-98.596 -99.979 -100.112 -100.028
-99.296 -100.407 -100.506 -100.370
-100.972 -101.189 -101.253 -100.948
-98.517 -99.447 -99.453 -99.332
-99.563 -101.204 -101.396 -101.144
-99.586 -100.280 -100.355 -99.888
-98.985 -100.732 -100.997 -100.909
-100.826 -101.553 -101.572 -101.081
-98.555 -100.006 -99.884 -99.876
-101.722 -99.862 -99.858 -99.749
-99.801 -101.312 -101.353 -100.939
-103.150 -103.303 -103.196 -103.146
-98.058 -98.940 -98.803 -98.627
-99.024 -101.890 -102.070 -101.857
-102.259 -100.409 -100.491 -100.464
-99.218 -101.374 -101.560 -101.269
-99.965 -101.018 -101.085 -100.846
-101.051 -102.073 -101.474 -101.212
-100.537 -100.356 -100.696 -100.370
-99.255 -99.581 -99.569 -99.496
-95.353 -98.433 -98.632 -98.106
-99.667 -100.311 -100.416 -100.133
-101.157 -102.561 -102.969 -102.709
-100.390 -100.749 -100.782 -100.488
-99.116 -99.546 -99.419 -99.255
-99.167 -102.232 -102.361 -102.105
-102.016 -101.996 -102.000 -101.753
-98.688 -100.744 -100.923 -100.539
-97.976 -98.164 -97.683 -97.719
-99.908 -101.322 -101.602 -101.156
-101.497 -101.826 -101.845 -101.610
-99.948 -101.038 -101.070 -100.666
-99.839 -100.667 -100.677 -100.318
-100.115 -100.899 -100.689 -100.387
-102.287 -101.409 -101.347 -101.205
-100.902 -101.533 -101.212 -100.894
-100.060 -100.607 -100.479 -100.096
-99.460 -99.804 -99.819 -99.302
-100.629 -100.837 -100.848 -100.467
-99.269 -100.409 -100.302 -100.187
-100.756 -100.707 -100.598 -100.363
-99.911 -100.292 -100.491 -100.108
-100.312 -100.468 -100.528 -100.266
-100.687 -99.329 -99.396 -99.152
-99.414 -100.009 -100.617 -100.422
-100.063 -100.341 -99.925 -99.718
-98.158 -100.335 -100.598 -100.173
-101.010 -100.496 -100.153 -100.050
-100.028 -99.964 -99.874 -99.748
-100.242 -100.299 -100.301 -100.169
-100.322 -101.176 -101.272 -100.817
-99.631 -100.943 -101.144 -101.029
-99.887 -101.407 -101.065 -100.922
-96.513 -98.982 -98.859 -98.360
-101.059 -101.494 -101.448 -100.967
-99.024 -100.516 -100.580 -100.395
-100.628 -101.815 -102.088 -101.554
-100.067 -101.760 -101.778 -101.553
-100.313 -101.082 -101.365 -101.215
-100.052 -100.228 -100.191 -99.806
-101.824 -99.511 -99.674 -99.380
-100.287 -100.531 -100.581 -100.198
-102.985 -101.194 -101.669 -101.283
-100.124 -100.293 -100.244 -99.742
-99.894 -99.998 -99.704 -99.443
-99.803 -100.163 -100.364 -99.859
-101.914 -99.467 -99.592 -99.380
-101.486 -101.843 -101.862 -101.249
-99.682 -99.889 -99.896 -99.736
-100.989 -100.887 -100.915 -100.698
-101.410 -101.436 -101.003 -100.615
-100.876 -100.959 -100.640 -100.229
-100.912 -101.163 -101.254 -101.005
-98.844 -102.265 -102.638 -102.578
-100.750 -100.787 -101.341 -101.198
-102.112 -101.040 -101.496 -101.174
-99.894 -100.216 -99.867 -99.640
-99.978 -99.993 -99.995 -99.884
-100.912 -102.724 -102.138 -101.913
-94.869 -99.844 -100.226 -100.006
-100.996 -101.692 -101.535 -101.103
-101.334 -101.589 -101.945 -101.471
-101.251 -101.785 -101.795 -101.536
-98.714 -98.842 -99.003 -98.864
-100.642 -101.468 -101.480 -101.226
-103.620 -101.257 -101.179 -100.772
-100.803 -100.865 -100.940 -100.669
-100.216 -100.816 -100.838 -100.433
-100.398 -100.252 -99.952 -99.966
-99.357 -100.977 -100.963 -100.651
-97.524 -101.427 -101.836 -101.605
-99.657 -100.174 -100.045 -99.662
-99.015 -100.759 -101.319 -101.046
-99.947 -101.160 -101.189 -100.929
-102.170 -101.820 -101.866 -101.285
-98.684 -100.791 -100.814 -100.485
-100.680 -101.247 -100.864 -100.604
-101.370 -102.275 -101.499 -101.153
-98.935 -99.737 -99.936 -99.721
-101.711 -100.345 -100.370 -100.168
-99.549 -100.344 -100.251 -100.026
-100.203 -100.080 -101.128 -100.835
-100.266 -102.126 -101.486 -101.147
-99.562 -100.806 -101.045 -100.879
-101.973 -100.790 -101.063 -100.558
-100.392 -101.972 -101.971 -101.401
-100.695 -101.360 -100.994 -100.600
-100.198 -101.480 -101.444 -101.268
-100.407 -102.117 -102.608 -101.792
-100.003 -100.869 -100.969 -100.866
-100.469 -101.587 -101.561 -100.978
-99.395 -100.872 -100.930 -100.822
-99.688 -99.980 -99.825 -99.490
-99.137 -100.157 -100.024 -99.929
-103.150 -103.303 -103.196 -103.146
-101.562 -101.663 -102.208 -101.621
-98.794 -101.504 -101.985 -101.809
-98.494 -99.285 -99.192 -98.706
-100.592 -101.901 -101.918 -101.667
-99.155 -100.327 -100.305 -100.221
-99.614 -101.442 -101.465 -100.852
-99.859 -101.968 -102.805 -102.695
-101.635 -102.599 -101.819 -101.511
-99.186 -101.448 -100.887 -101.058
-100.407 -100.362 -100.072 -99.912
-100.608 -101.081 -101.120 -100.943
-98.653 -100.775 -100.940 -100.628
-101.050 -102.573 -101.851 -101.526
-100.953 -101.863 -102.111 -101.898
-101.589 -102.213 -102.196 -101.821
-99.700 -101.291 -101.162 -100.752
-99.415 -100.642 -100.644 -100.241
-101.483 -98.357 -98.380 -97.995
-101.331 -101.579 -101.658 -101.384
-101.968 -101.161 -101.581 -101.150
-103.048 -100.740 -101.143 -100.716
-95.812 -99.037 -98.999 -98.547
-99.011 -100.533 -101.215 -100.579
-99.515 -102.204 -102.298 -102.028
-99.638 -100.341 -101.188 -100.749
-103.420 -100.393 -100.421 -100.284
-99.589 -101.451 -101.718 -101.650
-99.474 -101.093 -101.140 -100.903
-99.969 -101.012 -101.296 -100.966
-100.226 -101.124 -101.394 -101.210
-98.771 -99.983 -99.991 -99.743
-99.361 -99.897 -99.973 -99.426
-99.797 -100.313 -100.505 -99.831
-101.769 -100.927 -101.245 -100.869
-100.879 -101.489 -101.679 -101.224
-99.324 -100.875 -100.866 -100.388
-99.646 -100.547 -100.843 -100.725
-99.400 -99.108 -99.219 -99.071
-100.910 -102.507 -102.862 -102.797
-100.990 -100.660 -100.575 -100.247
-101.216 -101.846 -101.902 -101.861
-99.571 -101.214 -101.380 -101.265
-100.703 -101.005 -100.944 -100.695
-99.981 -100.607 -100.710 -100.682
-103.000 -100.625 -100.757 -100.657
-102.690 -102.757 -102.132 -101.889
-101.567 -99.777 -100.366 -100.211
-101.155 -101.382 -101.431 -101.055
-99.865 -100.775 -100.829 -100.786
-101.381 -101.581 -101.369 -101.161
-99.325 -99.832 -99.632 -99.539
-103.585 -99.408 -99.516 -99.338
-100.385 -101.907 -101.340 -101.101
-99.075 -101.143 -101.486 -101.350
-99.126 -100.534 -100.663 -100.337
-101.893 -100.960 -101.281 -101.082
-99.825 -100.155 -100.180 -99.982
-99.346 -100.135 -100.259 -99.838
-101.500 -102.091 -102.931 -102.655
-101.156 -101.941 -102.027 -101.823
-99.840 -100.601 -100.614 -100.365
-96.437 -99.083 -99.222 -99.079
-99.170 -100.564 -101.357 -101.236
-99.223 -100.792 -101.479 -101.121
-98.784 -101.111 -101.683 -101.393
-100.400 -101.199 -101.044 -100.665
-100.479 -101.600 -101.299 -100.923
-98.492 -97.859 -97.759 -97.158
-99.112 -100.698 -100.626 -100.568
-101.471 -101.342 -101.343 -101.119
-100.650 -100.694 -100.046 -99.656
-101.368 -101.398 -100.918 -100.632
-98.396 -101.324 -102.279 -102.044
-99.912 -100.133 -100.236 -100.125
-101.026 -100.916 -100.926 -100.690
-101.643 -101.585 -101.645 -101.422
-101.630 -101.697 -101.713 -101.500
-100.349 -100.484 -100.563 -100.270
-99.875 -100.201 -99.852 -99.624
-99.007 -102.009 -102.614 -102.393
-102.082 -101.872 -102.098 -101.863
-100.758 -100.819 -100.728 -100.680
-100.225 -101.584 -101.976 -101.274
-98.396 -101.229 -102.333 -102.111
-99.527 -99.578 -99.308 -98.936
-100.244 -100.548 -100.757 -100.488
-98.396 -98.510 -99.018 -98.651
-101.643 -101.629 -101.681 -101.493
-100.029 -100.188 -100.573 -100.446
-101.268 -101.409 -101.535 -101.300
-98.853 -98.900 -98.948 -98.844
-101.319 -101.353 -101.576 -101.224
-100.814 -100.984 -101.264 -100.886
-97.927 -98.806 -98.875 -98.759
-100.349 -100.564 -100.429 -100.359
-101.211 -101.703 -101.335 -100.994
-98.429 -100.177 -100.082 -99.862
-100.281 -101.790 -101.149 -100.964
-98.752 -100.413 -100.455 -100.014
-100.211 -100.698 -100.717 -100.405
-99.024 -100.865 -101.371 -100.894
-99.349 -101.752 -101.711 -101.566
-96.454 -100.079 -100.100 -99.862
-100.807 -101.583 -101.878 -101.505
-104.592 -99.984 -99.990 -99.782
-99.337 -99.701 -99.493 -99.229
-100.009 -99.982 -99.779 -99.417
-98.603 -100.272 -100.504 -100.398
-99.526 -100.560 -100.593 -100.281
-99.664 -100.351 -100.612 -100.573
-98.689 -100.535 -100.683 -100.378
-100.077 -100.809 -100.989 -100.681
-98.291 -100.551 -100.598 -100.276
-100.352 -99.693 -99.504 -99.458
-101.052 -101.505 -101.812 -101.368
-100.061 -101.330 -101.375 -100.773
-99.018 -100.106 -100.744 -100.193
-101.745 -100.060 -99.971 -99.739
-100.111 -100.914 -100.956 -100.660
-99.773 -100.576 -100.588 -100.443
-99.211 -100.809 -101.074 -100.841
-100.683 -101.095 -100.989 -100.576
-99.490 -100.209 -100.152 -99.861
-99.177 -100.394 -100.634 -100.531
-100.212 -101.708 -101.779 -101.516
-98.560 -101.122 -100.784 -100.804
-98.534 -99.594 -99.428 -99.306
-103.184 -100.955 -100.910 -100.364
-103.019 -99.669 -100.075 -99.463
-99.389 -101.034 -101.242 -100.826
-99.719 -100.235 -100.421 -100.205
-99.859 -101.968 -102.805 -102.695
-100.087 -102.481 -102.938 -102.875
-99.167 -102.232 -102.361 -102.105
-100.912 -102.724 -102.138 -101.913
-101.562 -101.663 -102.208 -101.621
-100.198 -101.480 -101.444 -101.268
-98.844 -102.265 -102.638 -102.578
-101.154 -102.500 -101.603 -101.400
-99.852 -100.733 -100.657 -100.270
-98.160 -99.319 -99.537 -99.365
-100.002 -100.425 -100.507 -100.368
-99.394 -100.043 -99.573 -99.373
-100.158 -102.294 -102.905 -102.836
-100.495 -102.266 -102.361 -101.907
-100.235 -101.633 -101.341 -101.157
-95.379 -100.128 -100.178 -100.058
-100.844 -101.711 -101.439 -101.323
-100.022 -101.536 -101.215 -101.053
-101.294 -102.512 -102.894 -102.829
-100.063 -101.547 -101.552 -101.341
-99.877 -101.335 -101.175 -100.809
-100.819 -101.249 -101.264 -100.646
-100.684 -101.495 -101.406 -100.671
-99.742 -101.693 -101.630 -101.057
-97.625 -99.598 -99.929 -99.553
-99.252 -100.072 -100.242 -99.899
-101.111 -101.461 -101.081 -100.730
-101.440 -102.185 -101.487 -101.142
-100.687 -101.797 -101.048 -100.874
-100.046 -100.731 -100.769 -100.467
-100.771 -101.245 -101.236 -100.921
-101.346 -102.200 -101.436 -101.092
-100.477 -100.771 -100.884 -100.424
-99.236 -99.869 -100.245 -99.898
-100.742 -101.893 -101.315 -101.083
-102.769 -102.741 -102.152 -101.923
-101.054 -98.729 -98.952 -98.729
-100.651 -101.667 -101.372 -101.035
-102.368 -100.542 -100.841 -100.744
-98.852 -100.750 -101.079 -100.674
-100.267 -101.878 -101.123 -100.942
-100.432 -101.317 -101.337 -101.279
-99.324 -102.720 -102.109 -101.824
-101.461 -101.756 -101.731 -101.577
-99.353 -100.659 -100.703 -100.492
-99.785 -101.147 -100.900 -100.547
-101.359 -102.719 -101.966 -101.644
-102.056 -100.495 -100.631 -100.539
-103.150 -103.350 -103.229 -103.195
-101.348 -102.195 -101.421 -101.082
-102.580 -100.333 -100.568 -100.196
-99.786 -102.290 -102.964 -102.694
-99.384 -100.973 -101.497 -100.996
-99.859 -100.448 -100.488 -100.130
-99.900 -100.716 -100.754 -100.464
-100.806 -100.998 -101.033 -100.627
-98.997 -99.276 -99.384 -98.952
-103.446 -98.266 -98.556 -98.286
-100.645 -100.778 -100.500 -100.227
-100.336 -102.042 -101.928 -101.827
-99.052 -99.535 -99.799 -99.478
-99.938 -100.725 -100.995 -100.649
-101.494 -102.542 -102.844 -102.794
-100.946 -102.019 -102.013 -101.306
-99.772 -100.029 -100.101 -99.721
-99.030 -101.051 -101.196 -100.826
-99.571 -99.799 -99.797 -99.553
-99.781 -100.998 -101.340 -100.811
-100.334 -101.333 -101.192 -100.813
-102.684 -97.869 -98.376 -98.054
-100.222 -100.918 -100.936 -100.865
-99.094 -100.979 -100.894 -100.578
-98.960 -101.210 -101.400 -100.819
-100.047 -100.573 -100.827 -100.390
-100.383 -101.517 -101.394 -101.069
-102.094 -101.157 -101.254 -100.917
-99.844 -100.593 -100.642 -100.286
-99.374 -100.347 -100.336 -100.064
-101.977 -99.369 -99.960 -99.532
-100.191 -98.840 -99.838 -99.533
-98.374 -101.738 -101.832 -101.751
-99.925 -100.095 -99.954 -99.379
-100.784 -101.226 -101.409 -101.206
-99.936 -101.602 -101.527 -101.451
-99.385 -101.803 -102.081 -101.843
-98.934 -100.481 -100.489 -100.099
-98.552 -99.571 -99.623 -99.504
-102.708 -99.990 -100.151 -99.807
-102.444 -99.232 -99.446 -99.246
-100.723 -100.772 -100.885 -100.519
-100.704 -100.683 -100.698 -100.267
-101.608 -101.648 -101.978 -101.482
-100.704 -100.728 -101.031 -100.598
-100.963 -100.912 -101.044 -100.540
-101.676 -101.630 -101.616 -101.381
-98.396 -101.411 -102.308 -102.060
-99.828 -101.017 -101.058 -100.959
-101.681 -101.609 -101.626 -101.385
-101.696 -101.784 -101.812 -101.551
-101.826 -101.843 -101.903 -101.582
-102.045 -101.869 -102.083 -101.863
-99.170 -100.829 -101.228 -101.028
-100.880 -100.680 -100.738 -100.755
-101.696 -101.815 -101.824 -101.561
-100.704 -102.707 -102.106 -101.904
-101.301 -101.357 -100.914 -100.612
-102.532 -102.483 -102.774 -102.714
-102.532 -102.529 -102.852 -102.799
-101.803 -101.635 -101.731 -101.464
-101.608 -101.645 -101.975 -101.485
-101.785 -101.633 -101.682 -101.415
-102.506 -102.533 -102.870 -102.810
-101.823 -101.869 -101.956 -101.650
-101.822 -101.882 -101.926 -101.596
-101.665 -101.663 -101.671 -101.414
-101.251 -101.495 -101.449 -101.445
-101.952 -99.953 -99.945 -99.694
-103.117 -101.396 -101.411 -101.138
-96.895 -100.977 -101.693 -101.216
-99.966 -100.157 -100.073 -99.662
-98.945 -101.239 -101.335 -101.311
-99.947 -101.005 -101.152 -101.016
-100.014 -100.433 -99.916 -99.884
-102.697 -99.819 -100.888 -100.275
-100.075 -101.074 -101.059 -100.638
-100.948 -101.688 -101.833 -101.359
-99.573 -99.831 -99.900 -99.491
-101.867 -99.610 -99.642 -99.366
-98.670 -101.033 -101.079 -100.925
-98.685 -99.985 -100.017 -99.722
-100.584 -101.826 -101.749 -101.599
-100.653 -99.064 -99.544 -99.413
-102.848 -100.861 -101.093 -100.876
-100.656 -101.361 -101.404 -101.197
-99.238 -101.687 -102.177 -101.915
-100.721 -101.207 -101.070 -100.654
-99.715 -101.132 -100.574 -100.375
-101.097 -99.637 -99.772 -99.672
-99.749 -101.152 -101.245 -100.700
-100.093 -100.488 -100.368 -99.977
-99.479 -99.908 -99.819 -99.812
-102.813 -100.257 -100.503 -100.217
-100.690 -102.004 -102.523 -102.283
-103.150 -103.350 -103.229 -103.195
-97.016 -100.245 -100.308 -100.299
-98.982 -100.407 -100.436 -100.244
-101.199 -101.499 -101.410 -101.040
-100.597 -102.513 -102.877 -102.624
-99.337 -100.239 -100.174 -100.061
-98.997 -100.930 -101.502 -101.072
-99.718 -99.896 -100.625 -100.597
-98.962 -101.995 -101.448 -101.178
-100.577 -100.767 -100.910 -100.641
-100.495 -102.266 -102.361 -101.907
-100.448 -101.232 -101.504 -100.877
-98.226 -99.686 -99.931 -99.557
-99.560 -100.794 -100.851 -100.538
-102.690 -102.757 -102.132 -101.889
-99.885 -100.437 -100.448 -100.222
-99.600 -100.110 -100.130 -100.022
-102.032 -103.321 -103.102 -103.097
-99.265 -99.696 -99.626 -99.405
-99.547 -101.092 -101.294 -101.153
-101.708 -101.700 -101.215 -100.980
-101.121 -100.351 -99.678 -99.512
-99.091 -100.443 -100.802 -100.309
-70.194 -97.530 -97.626 -97.117
-99.106 -99.452 -99.606 -99.336
-96.310 -97.959 -98.094 -97.516
-99.795 -101.573 -102.240 -102.022
-101.388 -101.984 -101.310 -100.979
-99.452 -100.282 -100.428 -100.332
-100.553 -101.466 -101.133 -100.808
-100.309 -101.264 -101.281 -100.997
-99.757 -100.011 -100.292 -100.179
-99.999 -100.330 -99.792 -99.615
-101.034 -101.456 -101.458 -100.913
-102.104 -102.775 -102.116 -101.796
-99.531 -101.038 -101.188 -100.766
-99.153 -101.056 -101.149 -100.866
-98.469 -101.547 -101.594 -101.183
-99.543 -100.996 -100.825 -100.455
-100.806 -101.013 -101.031 -100.744
-100.826 -101.390 -101.403 -100.894
-100.632 -101.228 -100.688 -100.449
-99.707 -102.163 -102.500 -102.238
-99.319 -101.323 -101.695 -101.185
-100.095 -101.281 -101.093 -100.765
-99.273 -100.044 -100.095 -99.632
-102.154 -102.779 -102.127 -101.868
-100.446 -101.691 -101.077 -100.867
-100.492 -101.221 -101.286 -100.811
-99.581 -101.462 -101.314 -101.029
-100.616 -102.364 -102.683 -102.423
-99.980 -101.272 -101.232 -100.661
-99.536 -100.361 -100.227 -99.929
-99.197 -100.395 -100.136 -99.705
-100.767 -101.547 -101.349 -101.005
-97.843 -100.354 -100.627 -100.318
-100.374 -100.982 -100.990 -100.056
-99.820 -101.221 -101.541 -101.278
-99.774 -101.150 -101.266 -100.831
-99.752 -100.303 -99.908 -99.546
-99.758 -101.389 -101.280 -101.020
-98.278 -101.332 -100.979 -100.773
-100.527 -101.075 -101.012 -100.944
-100.414 -101.787 -100.989 -100.748
-99.822 -100.925 -100.577 -100.248
-100.705 -101.029 -100.524 -100.315
-100.396 -100.426 -100.475 -100.356
-100.814 -101.057 -101.269 -100.713
-99.762 -101.394 -101.271 -100.840
-99.319 -100.647 -100.743 -100.432
-99.612 -101.335 -101.364 -100.923
-99.945 -99.730 -100.158 -100.043
-103.811 -99.987 -100.418 -100.388
-99.749 -99.840 -99.838 -99.469
-97.991 -101.229 -101.311 -100.945
-97.984 -100.414 -100.690 -100.246
-105.114 -99.777 -100.365 -100.326
-101.139 -101.255 -100.918 -100.762
-102.873 -100.696 -100.617 -100.354
-99.768 -100.279 -100.296 -100.097
-102.029 -99.734 -99.746 -99.136
-99.962 -100.546 -100.520 -100.133
-100.541 -101.740 -101.808 -101.600
-99.643 -100.741 -101.313 -100.900
-99.360 -99.913 -100.239 -100.043
-100.181 -100.765 -100.706 -100.510
-100.265 -101.604 -101.601 -101.485
-99.570 -100.523 -100.467 -100.210
-99.746 -101.347 -101.475 -100.933
-100.978 -101.256 -101.380 -100.846
-99.963 -101.366 -101.524 -101.261
-100.265 -100.854 -100.914 -100.712
-101.521 -101.839 -102.029 -101.557
-99.774 -100.343 -99.782 -99.374
-100.300 -101.404 -101.675 -101.315
-97.367 -101.269 -101.267 -100.165
-99.256 -101.328 -101.446 -101.076
-95.896 -100.485 -101.351 -100.867
-102.166 -99.835 -100.380 -100.348
-101.195 -101.364 -101.134 -100.818
-99.519 -99.658 -99.332 -99.016
-97.855 -97.949 -97.419 -97.155
-99.021 -100.685 -101.081 -100.811
-100.417 -100.996 -101.285 -101.061
-100.464 -100.945 -101.705 -101.529
-99.778 -100.914 -100.940 -100.620
-101.395 -101.800 -102.211 -101.915
-99.911 -100.185 -100.112 -99.909
-97.873 -101.858 -101.989 -101.800
-100.865 -100.875 -101.241 -100.935
-101.993 -102.046 -101.381 -101.103
-102.792 -102.765 -102.149 -101.904
-101.836 -101.816 -102.036 -101.895
-100.671 -102.104 -101.689 -101.275
-97.514 -100.058 -99.667 -99.398
-101.523 -101.561 -101.504 -101.101
-101.482 -101.309 -101.316 -101.088
-97.880 -98.294 -98.309 -98.337
-101.866 -101.868 -101.916 -101.583
-98.824 -102.122 -102.874 -102.619
-102.787 -102.787 -102.102 -101.829
-98.824 -102.100 -102.893 -102.647
-101.575 -101.531 -101.468 -101.238
-101.806 -101.628 -101.684 -101.419
-101.806 -101.617 -101.645 -101.374
-101.504 -101.638 -101.201 -100.818
-101.835 -101.863 -101.902 -101.559
-101.073 -101.099 -101.328 -100.857
-101.482 -101.330 -101.338 -101.114
-101.882 -101.874 -101.916 -101.587
-102.384 -102.499 -103.007 -102.699
-101.446 -101.474 -101.473 -101.411
-102.931 -100.100 -99.981 -99.804
-98.592 -101.310 -101.696 -101.420
-100.117 -100.920 -100.969 -100.306
-103.677 -99.217 -99.434 -99.243
-100.266 -100.968 -101.071 -100.844
-98.003 -101.460 -101.491 -101.328
-100.594 -101.301 -101.338 -101.036
-98.453 -100.112 -100.125 -99.810
-99.517 -101.347 -101.836 -101.438
-99.534 -101.100 -101.218 -100.951
-99.294 -100.013 -100.812 -100.670
-99.839 -99.967 -100.193 -100.064
-101.199 -101.813 -101.675 -101.012
-100.314 -99.333 -99.220 -99.057
-100.475 -101.526 -101.555 -101.099
-101.210 -101.823 -101.780 -101.323
-100.053 -100.536 -100.442 -99.923
-99.386 -99.438 -99.558 -99.127
-101.455 -102.251 -102.582 -102.502
-99.310 -99.980 -99.641 -99.566
-99.960 -101.183 -101.326 -100.844
-99.406 -99.862 -99.911 -99.770
-99.816 -100.678 -100.943 -100.735
-98.782 -99.597 -99.706 -99.519
-102.032 -103.321 -103.102 -103.097
-98.396 -101.411 -102.308 -102.060
-101.358 -103.346 -103.145 -103.141
-100.758 -101.672 -101.716 -101.424
-101.765 -102.029 -102.021 -101.460
-98.193 -101.091 -101.676 -100.984
-100.530 -101.630 -101.486 -101.354
-99.992 -100.421 -100.244 -100.074
-99.238 -101.687 -102.177 -101.915
-97.706 -101.795 -102.218 -101.953
-101.412 -101.543 -101.768 -101.558
-98.392 -101.982 -101.863 -101.783
-100.605 -101.298 -101.371 -101.134
-100.199 -101.858 -101.882 -101.606
-99.153 -101.554 -102.765 -102.518
-99.526 -100.540 -100.843 -100.424
-99.666 -101.568 -101.554 -101.542
-100.415 -101.028 -101.672 -101.464
-100.704 -102.707 -102.106 -101.904
-101.823 -101.869 -101.956 -101.650
-102.506 -102.533 -102.870 -102.810
-99.786 -102.290 -102.964 -102.694
-100.194 -101.151 -101.598 -101.336
-100.616 -102.364 -102.683 -102.423
-99.707 -102.163 -102.500 -102.238
-100.336 -102.042 -101.928 -101.827
-102.104 -102.775 -102.116 -101.796
-101.309 -101.702 -102.263 -101.768
-99.034 -101.016 -101.879 -101.714
-101.119 -102.181 -102.675 -101.894
-98.647 -100.006 -100.379 -99.933
-99.582 -102.412 -102.999 -102.690
-99.811 -100.865 -100.892 -100.541
-99.097 -100.729 -100.418 -100.292
-99.799 -100.127 -100.136 -99.938
-98.895 -100.803 -100.871 -100.550
-100.493 -101.806 -101.828 -101.300
-101.182 -101.702 -101.807 -101.238
-99.166 -100.098 -100.643 -100.494
-99.769 -101.598 -101.643 -101.243
-100.354 -101.190 -101.176 -100.757
-100.391 -100.855 -100.904 -100.628
-101.119 -101.901 -101.904 -101.642
-100.976 -101.844 -101.845 -101.315
-100.273 -100.883 -100.908 -100.544
-100.850 -101.779 -101.059 -100.823
-100.644 -101.214 -101.271 -100.948
-99.907 -101.122 -100.997 -100.808
-98.055 -99.479 -99.437 -99.179
-101.333 -100.346 -100.173 -100.032
-100.152 -100.385 -100.410 -100.227
-100.493 -101.262 -101.303 -101.046
-100.394 -101.566 -101.429 -101.155
-101.676 -103.380 -103.232 -103.201
-100.312 -100.789 -100.848 -100.274
-101.573 -102.235 -101.364 -101.110
-98.906 -101.030 -101.137 -100.945
-101.842 -103.329 -103.236 -103.198
-100.530 -103.212 -103.228 -103.201
-100.495 -101.239 -101.232 -100.797
-100.650 -101.318 -100.971 -100.735
-98.644 -101.762 -102.055 -101.839
-100.099 -100.369 -99.962 -99.703
-100.180 -101.270 -101.318 -101.010
-100.049 -101.301 -101.200 -100.704
-101.204 -101.865 -101.836 -101.372
-100.399 -100.956 -101.161 -100.737
-100.998 -103.385 -103.194 -103.174
-100.327 -100.570 -100.671 -100.033
-10.455 -99.531 -100.543 -100.190
